Sch_num,School,p_type,Department,Region,address,Disc_Cluster,requirement,Exam_Item,Talent,Quota,exam_date,Contact,link,note
SCH11400648,銘傳大學,私立,國際事務與外交學士學位學程,北區,,法政學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.經濟弱勢學生 4.實驗教育學生,書面審查及面試,邏輯推理、寫作能力、表達能力、英文能力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400649,銘傳大學,私立,都市設計與永續發展學系,北區,,藝術學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,創意能力、美學素養、表達能力、觀察力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400650,銘傳大學,私立,新媒體暨傳播管理學系,北區,,大眾傳播學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.實驗教育學生 4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,書面審查及面試,溝通能力、創意能力、寫作能力、表達能力,3,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400651,銘傳大學,私立,新聞與大眾傳播學士學位學程,北區,,大眾傳播學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,書面審查及面試,寫作能力、溝通能力、觀察力、英文能力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400652,銘傳大學,私立,會計學系,北區,,財經學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.實驗教育學生 4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者 5.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,數學能力、分析能力、邏輯推理、英文能力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400653,銘傳大學,私立,資訊工程學系,北區,,資訊學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者 4.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,邏輯推理、程式設計、數學能力、英文能力,2,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400654,銘傳大學,私立,資訊科技應用與管理學士學位學程,北區,,資訊學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,邏輯推理、程式設計、數學能力、英文能力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400655,銘傳大學,私立,資訊管理學系,北區,,資訊學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,邏輯推理、程式設計、管理能力、英文能力,2,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400656,銘傳大學,私立,資訊應用與金融保險學系,北區,,資訊學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,數學能力、分析能力、細心度、英文能力,2,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400657,銘傳大學,私立,廣告暨策略行銷學系,北區,,大眾傳播學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,書面審查及面試,創意能力、溝通能力、行銷能力、美學素養,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400658,銘傳大學,私立,廣播電視學系,北區,,大眾傳播學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,書面審查及面試,溝通能力、創意能力、寫作能力、表達能力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400659,銘傳大學,私立,影音新聞暨社群傳播學系,北區,,大眾傳播學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,寫作能力、溝通能力、觀察力、英文能力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400660,銘傳大學,私立,數位媒體設計學系,北區,,藝術學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,創意能力、美學素養、表達能力、觀察力,2,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400661,銘傳大學,私立,應用中文與華語文教學系,北區,,文史哲學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.實驗教育學生 4.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,寫作能力、閱讀能力、表達能力、文化素養,2,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400662,銘傳大學,私立,應用日語學系,北區,,其他學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,基礎學科能力、溝通能力、表達能力、學習能力,2,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400663,銘傳大學,私立,應用英語學系,北區,,其他學群,特殊才能 不同教育資歷： 1.新住民及其子女,書面審查及面試,基礎學科能力、溝通能力、表達能力、學習能力,4,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400664,銘傳大學,私立,醫療資訊與管理學系,北區,,其他學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者 4.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,基礎學科能力、溝通能力、表達能力、學習能力,1,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400665,銘傳大學,私立,觀光事業學系,北區,,遊憩與運動學群,特殊才能 不同教育資歷： 1.新住民及其子女 2.經濟弱勢學生 3.其他：<br>特殊境遇家庭子女或孫子女。,書面審查及面試,溝通能力、服務精神、英文能力、文化素養,2,2024/12/20,王思婷 / (02)2882-4564#2247,,【計畫類別】特殊選才
SCH11400666,世新大學,私立,公共關係暨廣告學系,北區,,大眾傳播學群,特殊才能 不同教育資歷： 1.經濟弱勢學生,書面審查,創意能力、溝通能力、行銷能力、美學素養,6,2024/11/21,招生組蔡小姐 / 02-22368225#82045,,"【備註】正確報名日期、考試日期、詳細考試項目請參閱本校114學年度特殊選才招生簡章。

【計畫類別】特殊選才"
SCH11400667,世新大學,私立,日本語文學系,北區,,其他學群,特殊才能 不同教育資歷： 1.經濟弱勢學生,書面審查,基礎學科能力、溝通能力、表達能力、學習能力,3,2024/11/21,招生組蔡小姐 / 02-22368225#82045,,"【備註】正確報名日期、考試日期、詳細考試項目請參閱本校114學年度特殊選才招生簡章。

【計畫類別】特殊選才"
SCH11400668,世新大學,私立,圖文傳播學系,北區,,大眾傳播學群,特殊才能 不同教育資歷： 1.經濟弱勢學生,書面審查,溝通能力、創意能力、寫作能力、表達能力,5,2024/11/21,招生組蔡小姐 / 02-22368225#82045,,"【備註】正確報名日期、考試日期、詳細考試項目請參閱本校114學年度特殊選才招生簡章。

【計畫類別】特殊選才"
SCH11400669,世新大學,私立,廣播電視電影學系電影組,北區,,藝術學群,特殊才能 不同教育資歷： 1.經濟弱勢學生,書面審查,創意能力、美學素養、表達能力、觀察力,3,2024/11/21,招生組蔡小姐 / 02-22368225#82045,,"【備註】正確報名日期、考試日期、詳細考試項目請參閱本校114學年度特殊選才招生簡章。

【計畫類別】特殊選才"
SCH11400670,世新大學,私立,廣播電視電影學系電視組,北區,,藝術學群,特殊才能 不同教育資歷： 1.經濟弱勢學生,書面審查,創意能力、美學素養、表達能力、觀察力,5,2024/11/21,招生組蔡小姐 / 02-22368225#82045,,"【備註】正確報名日期、考試日期、詳細考試項目請參閱本校114學年度特殊選才招生簡章。

【計畫類別】特殊選才"
SCH11400671,世新大學,私立,數位多媒體設計學系,北區,,藝術學群,特殊才能 不同教育資歷： 1.經濟弱勢學生,書面審查,創意能力、美學素養、表達能力、觀察力,3,2024/11/21,招生組蔡小姐 / 02-22368225#82045,,"【備註】正確報名日期、考試日期、詳細考試項目請參閱本校114學年度特殊選才招生簡章。

【計畫類別】特殊選才"
SCH11400672,實踐大學,私立,工業產品設計學系,北區,,藝術學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.實驗教育學生 4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"(一)作品集（含自傳與原始創作作品）面試（60％）：
1.提供特殊優良表現相關證明之具體事蹟。
2.提供非修課紀錄而與本系相關之資料（例如藝術類、設計類、美學類、科學類），能展現研究態度與獨立思考能力。
3.具自我學習與溝通能力，能呈現個人創意思考與邏輯能力。
(二)術科＿創意設計（40％）。",創意能力、美學素養、表達能力、觀察力,2,2024/12/07,"入學服務一中心  縱肇緯 / 02-25381111#2212

聯絡人：學系秘書  吳小姐",,"【備註】1.作品集：近三年任何設計、文學、藝術、科學相關之「原創作品」，經編輯整理後以紙本呈現。如為電腦檔案，請事先以平面列印輸出以利審查作業。<br />2.術科著重充分發揮考題-創意思考之設計與邏輯能力。<br />3.因考試時間衝突，請勿同時報考本學系與服裝設計學系、媒體傳達設計學系及建築設計學系。<br />4.本系因教學過程中常需使用機械設備及各項加工機具，學生需具備視覺、聽覺功能及辨色能力，宜考慮實際操作之適應能力。

【計畫類別】特殊選才"
SCH11400673,實踐大學,私立,休閒產業管理學系,南區,,其他學群,特殊才能 不同教育資歷： 1.境外臺生 2.經濟弱勢學生 3.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者 4.其他：<br>具原住民籍學生,"(一)資料審查（40％）；包含：
1.個人學習成長經歷及計畫。
2.高中(職)已修畢學期歷年成績。如無法提出高中(職)在學成績證明，得以其他成績證明（例如非學校型態實驗教育學生成績證明或學習狀況報告書）替代，並於該成績證明內敘明理由。
3.參賽資歷。
4.得獎事蹟。
(二)面試（60％）。",基礎學科能力、溝通能力、表達能力、學習能力,3,2024/12/07,"入學服務二中心  陳家欣 / 07-6678888#3190

聯絡人：學系秘書  廖小姐",,【計畫類別】特殊選才
SCH11400674,實踐大學,私立,服裝設計學系,北區,,藝術學群,特殊才能 不同教育資歷： 1.境外臺生 2.新住民及其子女 3.實驗教育學生 4.持境外學歷報考且同時持國外具公信力之入學用大型測驗成績者,"(一)作品集（含自傳與原始創作作品）面試（60％）。作品集係指考生本人近年來藝術設計相關作品與其他表現之證明資料，另包含自我介紹、個人生活近照，形式不拘，經編輯整理後之呈現。如為電腦檔案，請事先以平面列印輸出以利審查作業。
(二)術科＿創意設計（40％）。現場以繪圖與文字展現。",創意能力、美學素養、表達能力、觀察力,1,2024/12/07,"入學服務一中心  縱肇緯 / 02-25381111#2212

聯絡人：學系秘書  陳小姐",,"【備註】1.因考試時間衝突，請勿同時報考本學系與媒體傳達設計學系、工業產品設計學系及建築設計學系。<br />2.因教學過程需課程展演總評與使用機械設備，需具相當之視覺、聽覺、辨色與溝通能力，且肢體需能親自操作機械。

【計畫類別】特殊選才"
